Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Swaziland,SWZ,2016,1055232,0.246343,0.808889,0,0,0,0,0.923597
Sweden,SWE,2016,43415985,8.002210,30.369447,2.266186,1.553613,0.639619,0.584911,4.361961
Switzerland,CHE,2016,39185341,0.528458,29.556995,7.127107,1.768989,0.028309,0.175483,4.680021
Syria,SYR,2016,29002529,0.003664,20.448784,6.954272,0.855690,0.740118,0,1.529326
Taiwan,TWN,2016,279705000,159.482334,70.804947,42.259937,5.395000,0.049782,1.713000,11.854684
Tajikistan,TJK,2016,6436582,2.986378,2.777770,0.007320,0.665115,0,0,0.737690
Tanzania,TZA,2016,10869388,0.732800,6.968928,1.590176,1.577484,0,0,0.199798
Thailand,THA,2016,288511668,59.100320,121.109856,84.539472,23.053166,0.708854,0,4.086160
Turkey,TUR,2016,405304505,151.631064,117.847430,91.851895,37.527871,0.157941,6.288304,5.002562
Ukraine,UKR,2016,234008459,126.828013,34.123592,64.148539,3.622848,2.372986,2.912480,5.219492
United Arab Emirates,ARE,2016,212344312,6.979920,63.083088,134.912144,5.902516,1.466644,0,23.608862
Uruguay,URY,2016,6521229,0.003666,6.118663,0.106316,0.292583,0,0,1.910274
Venezuela,VEN,2016,152385301,0.560592,83.359664,48.756848,2.283097,17.425100,0,4.956996
Yemen,YEM,2016,10901535,0.322432,8.471168,0.985616,0.488966,0.633353,0,0.372396
Zimbabwe,ZWE,2016,10533453,6.932288,3.140048,0,0.461117,0,0,0.728822
Afghanistan,AFG,2017,9867969,3.447824,6.074912,0.300448,0.044785,0,0,0.276852
Albania,ALB,2017,5564149,0.274609,4.078863,0.168427,1.011492,0.030757,0,1.932429
Algeria,DZA,2017,166411374,0.795088,55.308080,82.352064,11.406257,16.549884,0,4.045341
Argentina,ARG,2017,186898875,4.279469,80.855575,96.441927,4.362090,0.959815,0,4.242436
Armenia,ARM,2017,5540153,0.003666,0.868948,4.462069,0.205469,0,0,1.942603
Australia,AUS,2017,414358312,176.906195,139.460823,76.211806,3.019062,14.861430,3.898995,16.850455
Austria,AUT,2017,69592825,14.023157,34.546345,17.974629,1.710389,0.138247,1.200058,7.910526
Azerbaijan,AZE,2017,34607041,0.003664,12.497904,20.892128,0.928920,0.284425,0,3.436113
Bahamas,BHS,2017,2095808,0.003670,2.092138,0,0,0,0,5.252388
Bangladesh,BGD,2017,80731155,7.151838,18.707624,53.664429,1.195082,0.012182,0,0.498975
Belarus,BLR,2017,59262285,3.882261,17.344519,34.649080,2.227168,0.006106,1.153151,6.104557
Belgium,BEL,2017,99126283,13.308096,46.333138,35.030255,2.291409,0.098940,2.064445,8.707135
Benin,BEN,2017,6804151,0.201624,6.316319,0.073318,0.212890,0,0,0.586728
Bhutan,BTN,2017,1239223,0.381056,0.516624,0,0.341543,0,0,1.638922
Bolivia,BOL,2017,23479307,0.025652,12.756368,9.223723,1.423875,0.049688,0,2.053189
Bosnia and Herzegovina,BIH,2017,22156174,16.458688,4.891440,0.458000,0.348046,0,0,6.440698
Botswana,BWA,2017,7077332,4.253904,2.817616,0,0.005812,0,0,2.946629
Brazil,BRA,2017,497412678,67.321878,316.425222,70.687790,19.080788,17.505000,6.392000,2.385616
Bulgaria,BGR,2017,47569757,25.793896,12.338317,6.038602,1.239304,0.877462,1.282177,6.623075
Burundi,BDI,2017,530397,0.021984,0.490976,0,0.017437,0,0,0.047545
Cambodia,KHM,2017,12504842,3.612704,6.591536,0,2.300602,0,0,0.789911
Canada,CAN,2017,571544619,72.688193,260.403026,214.581205,6.827239,14.834711,2.210246,15.635476
Chile,CHL,2017,84074592,27.738944,45.468272,9.943666,0.865900,0.057810,0,4.577088
China,CHN,2017,10011107108,7163.317856,1430.586816,486.359360,758.185168,2.924697,169.733211,7.098687
Colombia,COL,2017,79687616,14.685855,36.267613,22.467648,5.232950,1.033549,0,1.648084
Costa Rica,CRI,2017,8198038,0.018320,7.481888,0,0.697830,0,0,1.641629
Croatia,HRV,2017,18743995,1.551263,10.012453,5.432159,1.287251,0.311593,0.149275,4.470875
Cuba,CUB,2017,25218602,0.014656,22.533600,2.018864,0.644094,0.007388,0,2.224568
Cyprus,CYP,2017,7525365,0.011694,6.574340,0.000418,0.922877,0,0.016037,6.226911
Czech Republic,CZE,2017,107747749,64.285837,22.163491,17.713600,1.728266,0.127356,1.729200,10.231187
Denmark,DNK,2017,34780270,6.252826,20.029290,6.682384,1.193741,0.241398,0.380632,6.062149
Dominican Republic,DOM,2017,24016922,3.342079,16.446547,2.191407,2.036888,0,0,2.255694
Egypt,EGY,2017,260110596,6.507264,119.036032,108.406768,21.769641,4.390890,0,2.555380
El Salvador,SLV,2017,5969700,0.003662,5.617124,0,0.348915,0,0,0.952614
Estonia,EST,2017,18762487,13.877060,3.571821,0.922599,0.306764,0.000032,0.084211,14.240447
Ethiopia,ETH,2017,15548594,1.542544,10.515680,0,3.487437,0.002933,0,0.143705
Finland,FIN,2017,44577796,17.087034,22.126732,3.886290,0.603658,0.146588,0.727494,8.093076
France,FRA,2017,337457549,39.789541,195.653951,89.137376,6.291276,2.816149,3.769256,5.260930
Georgia,GEO,2017,10172526,1.157824,3.528432,4.700912,0.785358,0,0,2.696924
Germany,DEU,2017,785616471,310.763015,279.180926,171.412164,13.408148,2.266922,8.585296,9.508290
Greece,GRC,2017,74845050,26.019318,35.035226,9.536080,3.685210,0.007707,0.561509,6.999949
Guadeloupe,GLP,2017,2486043,0.454962,2.031081,0,0,0,0,6.261727
Guatemala,GTM,2017,17320524,3.909488,11.944640,0,1.333631,0.132766,0,1.044744
Honduras,HND,2017,10231486,0.003663,9.317845,0,0.909978,0,0,1.062808
Hong Kong,HKG,2017,42431172,23.768368,11.842048,6.217808,0.602948,0,0,5.686667
Hungary,HUN,2017,49515229,10.047647,17.472752,20.486028,0.783129,0.142545,0.583128,5.058282
Iceland,ISL,2017,3601620,0.693221,2.758626,0.000048,0,0.146479,0.003247,10.481037
India,IND,2017,2434867906,1560.988150,631.087430,118.922003,121.047241,2.823083,0,1.798018
Indonesia,IDN,2017,567254770,221.093265,228.470295,84.338533,28.965660,4.387018,0,2.144640
Iran,IRN,2017,685401328,4.708240,229.058624,399.504240,18.909928,33.220296,0,8.110771
Ireland,IRL,2017,39078033,7.869732,18.679321,10.151617,1.839605,0.004760,0.532997,8.189277
Israel,ISR,2017,58841634,18.834126,21.329465,16.690554,1.982413,0.005076,0,7.081456
Italy,ITA,2017,352735387,42.039754,148.777563,148.758171,7.711494,2.351278,3.097127,5.878528
Jamaica,JAM,2017,7797546,0.216176,7.020224,0.201520,0.359626,0,0,2.776532
Japan,JPN,2017,1188358949,458.482158,448.847338,245.692546,26.428778,0.436103,8.472026,9.382092
Jordan,JOR,2017,25428559,0.578912,15.183616,8.031488,1.634543,0,0,2.489242
Kazakhstan,KAZ,2017,320791449,187.961862,45.136156,62.751164,3.817253,17.820607,3.304406,17.515408
Kenya,KEN,2017,17018376,1.227704,13.376477,0,2.414194,0,0,0.347682
Kosovo,KSV,2017,8093776,5.602256,2.165424,0,0.326096,0,0,4.673982
Kyrgyzstan,KGZ,2017,9348074,3.389200,4.792512,0.578912,0.587450,0,0,1.527148
Laos,LAO,2017,19683847,14.971989,3.209068,0,1.502789,0,0,2.812815
Latvia,LVA,2017,7214946,0.167253,4.276630,2.299365,0.437076,0.000016,0.034606,3.690770
Lebanon,LBN,2017,27846291,0.626544,24.955504,0,2.264243,0,0,4.558052
Lesotho,LSO,2017,2513504,1.857648,0.655856,0,0,0,0,1.157968
Lithuania,LTU,2017,13571834,0.801037,7.763691,4.278543,0.450351,0.224225,0.053986,4.672772
Luxembourg,LUX,2017,9261198,0.282571,6.874153,1.656906,0.370699,0.000042,0.076827,15.531547
Madagascar,MDG,2017,4118891,1.458272,2.583120,0,0.077499,0,0,0.157393
Malawi,MWI,2017,1360279,0.209412,1.069106,0,0.081761,0,0,0.076073
Malaysia,MYS,2017,248202507,78.608623,81.272391,70.426790,12.581372,5.313331,0,7.762197
Malta,MLT,2017,1530878,0.000012,0.978233,0.552342,0,0,0.000291,3.192676
Mauritius,MUS,2017,4536032,1.784368,2.751664,0,0,0,0,3.503428
Mexico,MEX,2017,465620953,48.529680,245.839744,143.251408,20.876858,7.123264,0,3.790490
Moldova,MDA,2017,5220511,0.403040,2.553808,1.725744,0.537919,0,0,1.641409
Mongolia,MNG,2017,34135359,30.070881,3.758860,0,0.299546,0.006072,0,11.025526
Montenegro,MNE,2017,2103136,1.201792,0.901344,0,0,0,0,3.325442
Morocco,MAR,2017,61472122,16.876384,36.830528,2.344960,5.420250,0,0,1.730239
Mozambique,MOZ,2017,6949325,0.025648,4.378480,1.612160,0.910609,0.022428,0,0.243243
Myanmar,MMR,2017,23630087,1.553536,11.453664,8.463840,2.091236,0.067812,0,0.451919
Namibia,NAM,2017,4216153,0.087936,3.722624,0,0.405593,0,0,1.783080
Nepal,NPL,2017,11647530,2.997152,6.360704,0,2.289674,0,0,0.413276
Netherlands,NLD,2017,162493965,36.032114,52.933151,70.730035,0.297969,1.117856,1.382841,9.443372
New Caledonia,NCL,2017,5345160,2.740672,2.564800,0,0.039688,0,0,18.797885
New Zealand,NZL,2017,35688127,4.669294,20.361619,8.517795,0.443775,1.089133,0.606511,7.519223
Niger,NER,2017,2251561,0.337656,1.820409,0,0.019762,0.073734,0,0.103578
Nigeria,NGA,2017,112776763,0.135568,58.488432,32.415408,7.362368,14.374988,0,0.582838
North Korea,PRK,2017,51735804,46.195313,2.931407,0,2.609084,0,0,2.027557
North Macedonia,MKD,2017,7503872,3.814224,2.872576,0.465328,0.351744,0,0,3.553005
Norway,NOR,2017,44242000,3.642800,22.696200,15.504000,0.766000,1.105000,0.528000,8.383981
Pakistan,PAK,2017,216158421,40.978871,85.453257,74.292523,14.751988,0.681782,0,0.998978
Panama,PAN,2017,11223156,0.230908,10.247896,0,0.744352,0,0,2.739986
Paraguay,PRY,2017,8068738,0.003664,7.661424,0,0.403650,0,0,1.269587
Peru,PER,2017,53730448,2.810094,31.995506,14.457147,4.290774,0.176927,0,1.700036
Philippines,PHL,2017,135150083,61.632144,55.788064,7.529520,9.952082,0.248273,0,1.266179
Poland,POL,2017,337734951,203.597988,83.588319,34.129784,6.996488,4.663026,4.759346,8.764866
Portugal,PRT,2017,55210185,12.406546,25.948000,12.305273,2.530625,1.144149,0.875594,5.356296
Réunion,REU,2017,4452130,2.043268,2.408862,0,0,0,0,4.773178
Romania,ROU,2017,80042942,21.839268,28.420121,24.392130,3.310254,0.775684,1.305486,4.063330
Russia,RUS,2017,1654154022,384.724075,413.496784,777.235876,20.512221,41.926176,16.258890,11.372466
Rwanda,RWA,2017,1167707,0.007328,0.934320,0.084272,0.141787,0,0,0.095476
Senegal,SEN,2017,10760132,1.439952,7.258384,0.036640,2.013801,0.011355,0,0.709875
Serbia,SRB,2017,45529551,31.021923,8.871259,4.844198,0.792171,0,0,6.099167
Singapore,SGP,2017,37156624,3.865520,13.135440,20.155664,0,0,0,6.445782
Slovakia,SVK,2017,36112652,14.284374,10.136040,9.389796,1.367054,0.022694,0.912695,6.639067
Slovenia,SVN,2017,14622025,4.906708,7.310981,1.753276,0.410234,0.139165,0.101662,6.968205
South Africa,ZAF,2017,439380139,369.918017,56.611992,7.338931,5.481458,0.029742,0,7.757252
South Korea,KOR,2017,654537269,337.668762,179.413376,100.860571,26.350580,0,10.243980,12.706590
Spain,ESP,2017,275053205,53.592704,142.571508,62.580146,9.448701,3.823099,3.037047,5.904435
Sri Lanka,LKA,2017,23030453,5.723168,16.231520,0,1.075765,0,0,1.070845
Swaziland,SWZ,2017,985616,0.161216,0.824400,0,0,0,0,0.856023
Sweden,SWE,2017,42704238,8.473792,29.502310,1.816615,1.484312,0.800675,0.626533,4.245718
Switzerland,CHE,2017,38178641,0.506227,28.619567,7.086324,1.759823,0.031167,0.175533,4.517281
Syria,SYR,2017,32613288,0.003664,22.768096,6.862672,0.740434,2.238422,0,1.717992
Taiwan,TWN,2017,284821000,162.617632,69.449059,46.447752,5.357000,0.044556,0.905000,12.035526
Tajikistan,TJK,2017,7858320,3.960784,2.370608,0.003664,1.523264,0,0,0.880432
Tanzania,TZA,2017,11403023,1.494912,6.796720,1.483920,1.627471,0,0,0.202659
Thailand,THA,2017,293074203,62.763510,124.808885,82.413288,22.388464,0.700056,0,4.133733
Turkey,TUR,2017,430220402,157.937686,120.765446,104.889667,39.468752,0.157038,7.001813,5.240849
Ukraine,UKR,2017,223087077,112.586372,35.342176,66.655074,3.543391,2.303937,2.656127,4.995539
United Arab Emirates,ARE,2017,214156010,8.073695,62.469945,135.901258,6.077146,1.633964,0,23.615904
Uruguay,URY,2017,6162573,0.003664,5.715840,0.120912,0.322157,0,0,1.800764
Yemen,YEM,2017,10588620,0.307776,8.254992,0.589904,0.670582,0.765367,0,0.352550
Afghanistan,AFG,2018,10818048,3.847200,6.620848,0.293120,0.056880,0,0,0.294876
Albania,ALB,2018,4984045,0.472656,3.330576,0.150224,1.016733,0.013856,0,1.732368
Algeria,DZA,2018,173911594,1.330002,54.922121,88.886635,12.381661,16.391175,0,4.147961
Argentina,ARG,2018,180599336,4.356408,74.392351,96.123096,4.368692,1.358789,0,4.066307
Armenia,ARM,2018,5825786,0.003664,0.828064,4.678928,0.315130,0,0,2.053823
Australia,AUS,2018,416283827,169.370489,143.712379,79.434749,2.941785,16.925628,3.898798,16.665199
Austria,AUT,2018,66557180,12.295195,34.085120,17.019492,1.826656,0.127248,1.203469,7.528656
Azerbaijan,AZE,2018,34575818,0.003664,11.834720,21.284176,1.082954,0.370304,0,3.405638
Bahamas,BHS,2018,2700368,0.003664,2.696704,0,0,0,0,6.718904
Bangladesh,BGD,2018,82493721,8.178370,19.584851,53.379254,1.332295,0.018950,0,0.503982
Belarus,BLR,2018,62094328,3.962831,18.177857,36.750504,2.163325,0.006284,1.033528,6.404399
Belgium,BEL,2018,99873631,13.366943,45.714012,36.098185,2.534383,0.121246,2.038862,8.723658
Bhutan,BTN,2018,1349379,0.423885,0.566397,0,0.359097,0,0,1.770616
Bolivia,BOL,2018,23798963,0.021984,12.893616,9.350528,1.481605,0.051230,0,2.050414
Bosnia and Herzegovina,BIH,2018,22075036,16.600674,4.639394,0.454411,0.380556,0,0,6.492411
Botswana,BWA,2018,7504259,4.623968,2.879904,0,0.000387,0,0,3.061203
Brazil,BRA,2018,477102130,65.840737,300.605153,67.417072,19.342169,17.505000,6.392000,2.270114
Bulgaria,BGR,2018,43616065,22.089263,12.555814,5.781013,1.223503,0.711454,1.255020,6.128063
Burundi,BDI,2018,683828,0.018223,0.626856,0,0.038749,0,0,0.059497
Cambodia,KHM,2018,14388181,3.839872,7.232736,0,3.315573,0,0,0.897845
Canada,CAN,2018,584369116,60.795568,266.964272,231.980501,6.914762,15.549502,2.164511,15.778726
Chile,CHL,2018,84468694,27.048812,46.567780,9.981166,0.782200,0.088736,0,4.516692
China,CHN,2018,10353876989,7316.399776,1500.473952,575.368912,786.744610,3.350856,171.538883,7.306542
Colombia,COL,2018,82426799,13.714352,38.919008,23.446956,5.301467,1.045017,0,1.672725
Croatia,HRV,2018,17724152,1.448575,9.585512,5.042393,1.210718,0.284635,0.152318,4.260117
Cuba,CUB,2018,22631189,0.014654,20.013171,1.861009,0.715660,0.026696,0,1.997767
Cyprus,CYP,2018,7342546,0.053850,6.420236,0.000223,0.848164,0,0.020074,6.024253
Czech Republic,CZE,2018,106337972,63.553489,22.372277,16.641640,1.867543,0.104034,1.798989,10.094170
Denmark,DNK,2018,34724976,6.361589,20.089621,6.478645,1.159742,0.232564,0.402815,6.021652
Dominican Republic,DOM,2018,25756241,3.286608,18.180768,2.183744,2.105121,0,0,2.392473
Egypt,EGY,2018,243907869,13.007200,102.936416,102.698256,21.002251,4.263746,0,2.351129
El Salvador,SLV,2018,6409551,0.003664,5.983312,0,0.422575,0,0,1.021224
Estonia,EST,2018,17935074,13.062730,3.503322,0.986677,0.297762,0.000034,0.084549,13.565103
Ethiopia,ETH,2018,15808036,1.114115,11.082510,0,3.603685,0.007727,0,0.142249
Finland,FIN,2018,45796461,17.922401,22.100755,4.411671,0.601681,0.090786,0.669166,8.303288
France,FRA,2018,322526821,34.966380,189.343208,84.769711,6.495119,2.905288,4.047116,5.017701
Georgia,GEO,2018,10062534,1.209120,3.418512,4.678928,0.755974,0,0,2.667462
Germany,DEU,2018,754408432,295.673550,265.224228,169.548548,13.227901,2.007493,8.726712,9.100585
Greece,GRC,2018,71781990,24.851033,33.840597,9.071745,3.419473,0.010971,0.588170,6.750697
Guadeloupe,GLP,2018,2471658,0.452330,2.019329,0,0,0,0,6.237435
Guatemala,GTM,2018,18690765,4.619391,12.594342,0,1.364645,0.112386,0,1.109233
Hong Kong,HKG,2018,42600628,24.409568,11.504960,6.060256,0.625844,0,0,5.694087
Hungary,HUN,2018,49463319,9.446999,18.559711,19.846076,0.881792,0.147206,0.581535,5.059483
Iceland,ISL,2018,3658953,0.715029,2.783351,0.000032,0,0.156462,0.004080,10.366893
India,IND,2018,2600446463,1677.600364,655.190293,126.201229,138.964893,2.489684,0,1.899518
Indonesia,IDN,2018,603657099,262.222125,222.508652,84.147901,30.832000,3.946421,0,2.260322
Iran,IRN,2018,700937563,4.920752,235.390016,409.096592,19.091292,32.438911,0,8.186843
Ireland,IRL,2018,39012368,6.354160,19.503747,10.598650,1.916043,0.000205,0.639563,8.069565
Israel,ISR,2018,60256915,18.130561,22.472662,17.877730,1.775491,0.000470,0,7.125529
Italy,ITA,2018,349005042,39.424353,152.698470,143.671675,7.756716,2.295171,3.158657,5.828658
Jamaica,JAM,2018,8086434,0.230832,7.349984,0.186864,0.318754,0,0,2.875856
Japan,JPN,2018,1143411908,441.964043,432.510939,233.953267,26.182944,0.423414,8.377300,9.056307
Jordan,JOR,2018,24959567,0.791424,14.666992,7.866608,1.634543,0,0,2.386223
Kazakhstan,KAZ,2018,331820700,190.787784,48.946831,68.573948,3.890766,16.760128,2.861242,17.899392
Kenya,KEN,2018,18169173,1.838957,13.993658,0,2.336557,0,0,0.363723
Kosovo,KSV,2018,8148736,5.664544,2.150768,0,0.333424,0,0,4.765449
Kyrgyzstan,KGZ,2018,11104531,4.041392,5.668208,0.641200,0.753731,0,0,1.784292
Laos,LAO,2018,20558106,15.417187,3.309180,0,1.831739,0,0,2.893468
Latvia,LVA,2018,7859363,0.197038,4.362586,2.703732,0.550932,0.000009,0.045065,4.060364
Lebanon,LBN,2018,26202854,0.626544,23.486240,0,2.090070,0,0,4.403220
Lesotho,LSO,2018,2370608,1.681776,0.688832,0,0,0,0,1.078521
Lithuania,LTU,2018,13691349,0.858890,8.078841,3.949079,0.511329,0.253596,0.039615,4.760341
Luxembourg,LUX,2018,9566671,0.267196,7.243558,1.608910,0.369492,0.000041,0.077475,15.736909
Madagascar,MDG,2018,3822318,1.242096,2.498848,0,0.081374,0,0,0.142377
Malawi,MWI,2018,1570154,0.234496,1.245760,0,0.089898,0,0,0.085484
Malaysia,MYS,2018,267086876,84.147424,82.890672,84.261008,11.772656,4.015116,0,8.243608
Malta,MLT,2018,1546948,0.000012,0.865988,0.680744,0,0,0.000204,3.146851
Mauritius,MUS,2018,4514048,1.696432,2.817616,0,0,0,0,3.484726
Mexico,MEX,2018,475268909,47.313232,233.825488,165.905920,20.863843,7.360426,0,3.832385
Moldova,MDA,2018,5445450,0.307776,2.667392,1.875968,0.594314,0,0,1.733206
Mongolia,MNG,2018,45315639,40.945200,3.953456,0,0.414482,0.002500,0,14.322303
Montenegro,MNE,2018,2399920,1.421632,0.978288,0,0,0,0,3.800619
Morocco,MAR,2018,63010039,19.519260,35.792028,2.114251,5.584500,0,0,1.753810
Mozambique,MOZ,2018,7079789,0.062320,4.457737,1.616663,0.929983,0.013085,0,0.240614
Myanmar,MMR,2018,34783468,3.250310,20.890662,8.116614,2.480480,0.045402,0,0.660454
Namibia,NAM,2018,4154920,0.025648,3.645680,0,0.483592,0,0,1.727129
Nepal,NPL,2018,14833215,4.338176,7.060528,0,3.434511,0,0,0.520341
Netherlands,NLD,2018,158627840,32.532565,53.609722,69.856876,0.220412,1.101209,1.307055,9.176643
New Caledonia,NCL,2018,5345641,2.497136,2.815686,0,0.032819,0,0,18.764537
New Zealand,NZL,2018,35704539,5.249307,20.533968,7.898728,0.417966,0.992163,0.612408,7.379218
Niger,NER,2018,1792657,0.326096,1.384992,0,0.020150,0.061420,0,0.079402
Nigeria,NGA,2018,105230432,0.128240,48.452736,34.339008,8.137354,14.173094,0,0.530428
North Korea,PRK,2018,47629851,42.495072,2.909216,0,2.225563,0,0,1.857773
North Macedonia,MKD,2018,7031216,3.405631,2.837415,0.428912,0.359259,0,0,3.326826
Norway,NOR,2018,44393000,3.526800,23.211200,15.297000,0.730000,1.079000,0.549000,8.357249
Pakistan,PAK,2018,205060928,46.880880,66.241456,75.782512,15.581232,0.574848,0,0.933234
Panama,PAN,2018,10767613,0.582377,9.036007,0.501797,0.647431,0,0,2.585103
Paraguay,PRY,2018,8508181,0.010997,8.093534,0,0.403650,0,0,1.320464
Peru,PER,2018,55163082,2.502680,33.209059,14.950123,4.320439,0.180781,0,1.712929
Philippines,PHL,2018,141824052,64.904096,57.400224,8.405216,10.909013,0.205503,0,1.306305
Poland,POL,2018,337048486,198.827006,86.610586,34.283403,7.655328,4.835440,4.836724,8.749630
Portugal,PRT,2018,51459107,10.388611,25.514011,11.325774,2.250869,1.047843,0.931998,5.000965
Réunion,REU,2018,4426369,2.031445,2.394924,0,0,0,0,4.702964
Romania,ROU,2018,80516214,20.694593,28.730236,25.411728,3.504827,0.860520,1.314310,4.106549
Russia,RUS,2018,1700452840,396.392489,391.516179,825.415088,20.090711,49.437808,17.600565,11.674741
Rwanda,RWA,2018,1281262,0.014656,1.025920,0.095264,0.145422,0,0,0.102241
Senegal,SEN,2018,11330392,2.260688,6.950608,0.021984,2.097112,0,0,0.727477
Serbia,SRB,2018,44320356,29.605120,8.965808,4.880448,0.868980,0,0,5.961991
Singapore,SGP,2018,46019840,2.055340,23.381786,20.582713,0,0,0,7.914618
Slovakia,SVK,2018,36102971,14.206341,10.234180,9.358968,1.346682,0.019730,0.937070,6.628357
Slovenia,SVN,2018,14526712,4.792092,7.326315,1.720399,0.450078,0.130953,0.106875,6.898023
South Africa,ZAF,2018,435237182,355.111886,65.482456,9.119619,5.466088,0.057133,0,7.590512
South Korea,KOR,2018,670168699,340.347600,177.632938,117.172670,24.702060,0,10.313430,12.968438
Spain,ESP,2018,270052271,48.066131,143.531398,61.902589,9.667446,3.793986,3.090723,5.771329
Sri Lanka,LKA,2018,20994533,5.528013,14.382359,0,1.084161,0,0,0.972838
Swaziland,SWZ,2018,1033248,0.161216,0.872032,0,0,0,0,0.890403
Sweden,SWE,2018,42094909,8.046477,29.172925,1.893660,1.607177,0.825032,0.549638,4.142263
Switzerland,CHE,2018,36873818,0.478956,27.769712,6.685115,1.738398,0.027890,0.173746,4.330742
Syria,SYR,2018,30229894,0.003664,21.309824,6.826032,0.750912,1.339462,0,1.563605
Taiwan,TWN,2018,282843000,158.806565,68.992914,48.583011,5.378000,0.057509,1.025000,11.921133
Tajikistan,TJK,2018,9108296,4.189885,2.929990,0.109875,1.878546,0,0,0.997827
Thailand,THA,2018,282105408,60.588719,117.168969,81.268614,22.465831,0.613275,0,3.966176
